,location,region,lat,lon,prediction,status_id,code,user_id,probability,Author,twitter_id,# mv_care_virtue,# mv_care_vice_harm,# mv_fairness_virtue,# mv_fairness_vice_cheating,# mv_loyalty_virtue,# mv_loyalty_vice_betrayal,# mv_authority_virtue,# mv_authority_vice_subversion,# mv_sanctity_virtue,# mv_sanctity_vice_degradation,# mv_liberty_virtue,# mv_liberty_vice_oppression
1941,heroica nogales-26-mx,america/hermosillo,31.30862,-110.94217,1.0,1.5969882067358838e+18,185882.0,1.163797578036517e+18,0.7921449651698068,1.163797578036517e+18,1.5969882067358838e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
1942,heroica zitacuaro-16-mx,america/mexico_city,19.43661,-100.35691,0.0,1.5987748425338483e+18,171382.0,3.654769209538344e+17,0.3093815434169992,3.654769209538344e+17,1.5987748425338483e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
1943,heroica zitacuaro-16-mx,america/mexico_city,19.43661,-100.35691,1.0,1.597175429727919e+18,171382.0,7.095358662864356e+17,0.812833057890918,7.095358662864356e+17,1.597175429727919e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,hidalgo del parral-06-mx,america/chihuahua,26.92961,-105.6662,0.0,1.596611369658626e+18,101768.0,171538131.0,0.0389066795676093,171538131.0,1.596611369658626e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,high peak-engd3-gb,europe/london,53.36797,-1.84536,0.0,1.598704873743121e+18,330557.0,2.0400179609272336e+17,0.2711647639929509,2.0400179609272336e+17,1.598704873743121e+18,0.13333333333333333,0.1,0.0,0.0,0.1,0.0,0.06666666666666667,0.03333333333333333,0.16666666666666666,0.06666666666666667,0.06666666666666667,0.0
1946,high peak-engd3-gb,europe/london,53.36797,-1.84536,1.0,1.597389779989332e+18,330557.0,1.0250013022234747e+18,0.8883947389485275,1.0250013022234747e+18,1.597389779989332e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,high wycombe-engb9-gb,europe/london,51.62907,-0.74934,0.0,1.598290668822008e+18,303185.0,5.447575428226309e+17,0.33025047907426847,5.447575428226309e+17,1.598290668822008e+18,0.12162162162162163,0.05405405405405406,0.013513513513513514,0.0,0.17567567567567569,0.0,0.04054054054054054,0.04054054054054054,0.05405405405405406,0.013513513513513514,0.04054054054054054,0.006756756756756757
1948,high wycombe-engb9-gb,europe/london,51.62907,-0.74934,1.0,1.598005143385639e+18,303185.0,4.2511510714353754e+17,0.7990543520573518,4.2511510714353754e+17,1.598005143385639e+18,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125
1949,highlands ranch-co035-us,america/denver,39.55388,-104.96943,0.0,1.5988312024631846e+18,190241.0,6.585948433969288e+17,0.3552577741104435,6.585948433969288e+17,1.5988312024631846e+18,0.07142857142857142,0.16666666666666666,0.047619047619047616,0.023809523809523808,0.11904761904761904,0.0,0.023809523809523808,0.0,0.047619047619047616,0.07142857142857142,0.0,0.023809523809523808
1950,highlands ranch-co035-us,america/denver,39.55388,-104.96943,1.0,1.5987374550236296e+18,190241.0,4.0385418608394816e+17,0.8227969484231366,4.0385418608394816e+17,1.5987374550236296e+18,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0
1951,hillsboro-or067-us,america/los_angeles,45.52289,-122.98983,0.0,1.598690006652963e+18,364851.0,7.488896153165545e+17,0.3736670941402195,7.488896153165545e+17,1.598690006652963e+18,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.18518518518518517,0.07407407407407407,0.14814814814814814,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.0,0.07407407407407407
1952,hillsboro-or067-us,america/los_angeles,45.52289,-122.98983,1.0,1.5979619920396787e+18,364851.0,4.95847575190571e+17,0.8328095725410062,4.95847575190571e+17,1.5979619920396787e+18,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0
1953,hindupur-02-in,asia/kolkata,13.82889,77.49333,0.0,1.5979193859263877e+18,153518.0,6.451016730843185e+17,0.5025592301477741,6.451016730843185e+17,1.5979193859263877e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1954,hindupur-02-in,asia/kolkata,13.82889,77.49333,1.0,1.5977869983428157e+18,153518.0,1.4175448157080197e+18,0.8207703396886651,1.4175448157080197e+18,1.5977869983428157e+18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
1955,hingoli-16-in,asia/kolkata,19.71667,77.15,0.0,1.5984611082849677e+18,287927.0,1.3235662599148367e+18,0.6119264270213969,1.3235662599148367e+18,1.5984611082849677e+18,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,hingoli-16-in,asia/kolkata,19.71667,77.15,1.0,1.5970968744688394e+18,287927.0,1.1784002176761487e+18,0.8847310272757379,1.1784002176761487e+18,1.5970968744688394e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957,hiroshima shi-11-jp,asia/tokyo,34.39627,132.45937,0.0,1.5986214402087857e+18,1504403.0,6.819293037594712e+17,0.41717724058789557,6.819293037594712e+17,1.5986214402087857e+18,0.007751937984496124,0.01937984496124031,0.003875968992248062,0.0,0.0,0.0,0.015503875968992248,0.0,0.003875968992248062,0.003875968992248062,0.0,0.0
1958,hiroshima shi-11-jp,asia/tokyo,34.39627,132.45937,1.0,1.5985990598529057e+18,1504403.0,3.99644710268465e+17,0.8369240403138324,3.99644710268465e+17,1.5985990598529057e+18,0.005681818181818182,0.005681818181818182,0.0,0.0,0.017045454545454544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,hoa binh-53-vn,asia/ho_chi_minh,20.81333,105.33833,0.0,1.5982670730037903e+18,105260.0,1.586748383355695e+18,0.6230338258604293,1.586748383355695e+18,1.5982670730037903e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,hoa binh-53-vn,asia/ho_chi_minh,20.81333,105.33833,1.0,1.5985547320636347e+18,105260.0,1.4156375700872794e+18,0.731876215497468,1.4156375700872794e+18,1.5985547320636347e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,hoko-14-kr,asia/seoul,36.03222,129.365,0.0,1.5983030279806198e+18,788175.0,7.159908051546168e+17,0.41693655367770155,7.159908051546168e+17,1.5983030279806198e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,hoko-14-kr,asia/seoul,36.03222,129.365,1.0,1.5994377759963505e+18,788175.0,7.118028602112543e+17,0.8622893869920443,7.118028602112543e+17,1.5994377759963505e+18,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,homyel'-02-by,europe/minsk,52.4345,30.9754,0.0,1.5993682198814024e+18,565434.0,80113507.0,0.2176176397076017,80113507.0,1.5993682198814024e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,hong kong-00-hk,asia/hong_kong,22.28552,114.15769,0.0,1.5982415833322307e+18,9320999.0,1.0518665001471544e+18,0.4260745157741787,1.0518665001471544e+18,1.5982415833322307e+18,0.05077120822622108,0.032133676092544985,0.014138817480719794,0.009640102827763496,0.1953727506426735,0.0012853470437017994,0.02377892030848329,0.016066838046272493,0.02313624678663239,0.007069408740359897,0.009640102827763496,0.02313624678663239
1965,hong kong-00-hk,asia/hong_kong,22.28552,114.15769,1.0,1.5981323229374835e+18,9320999.0,1.445508172131727e+18,0.7694005205470279,1.445508172131727e+18,1.5981323229374835e+18,0.011658717541070483,0.009009009009009009,0.0037095919448860626,0.001589825119236884,0.03868574456809751,0.0,0.002649708532061473,0.0010598834128245894,0.010068892421833599,0.010068892421833599,0.003179650238473768,0.002649708532061473
1966,honjo-34-jp,asia/tokyo,36.23333,139.18333,0.0,1.5985886520816786e+18,141919.0,8.415185411756124e+17,0.3668264056223177,8.415185411756124e+17,1.5985886520816786e+18,0.005747126436781609,0.005747126436781609,0.0,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967,honjo-34-jp,asia/tokyo,36.23333,139.18333,1.0,1.5982141348910267e+18,141919.0,9.406816960235304e+17,0.8325412634577298,9.406816960235304e+17,1.5982141348910267e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,honolulu-hi003-us,pacific/honolulu,21.30694,-157.85833,0.0,1.598680921755408e+18,648944.0,1.1033896376370042e+18,0.460857854851516,1.1033896376370042e+18,1.598680921755408e+18,0.04335260115606936,0.07008670520231214,0.01300578034682081,0.011560693641618497,0.43786127167630057,0.0,0.028901734104046242,0.01083815028901734,0.016618497109826588,0.013728323699421965,0.07586705202312138,0.017341040462427744
1969,honolulu-hi003-us,pacific/honolulu,21.30694,-157.85833,1.0,1.5987563792652355e+18,648944.0,1.2619717270496466e+18,0.8278896774508548,1.2619717270496466e+18,1.5987563792652355e+18,0.012980529206190713,0.056415376934598103,0.024463305042436344,0.006989515726410384,0.7648527209186221,0.00199700449326011,0.009485771342985522,0.00798801797304044,0.023464802795806292,0.0044932601098352475,0.02695956065901148,0.006989515726410384
1970,horad barysaw-05-by,europe/minsk,54.2279,28.505,0.0,1.5991035420247593e+18,161007.0,7.439444536292188e+17,0.29394094401784693,7.439444536292188e+17,1.5991035420247593e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,hospet-19-in,asia/kolkata,15.26667,76.4,0.0,1.598357864390958e+18,387939.0,1.4178478459447675e+18,0.6073932599163085,1.4178478459447675e+18,1.598357864390958e+18,0.0,0.0,0.5,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1972,hospet-19-in,asia/kolkata,15.26667,76.4,1.0,1.5999704637317857e+18,387939.0,1.1014255782547132e+18,0.8389671176714318,1.1014255782547132e+18,1.5999704637317857e+18,0.125,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,hosur-25-in,asia/kolkata,12.73647,77.83264,0.0,1.598843577109939e+18,189501.0,1.0897306338144416e+18,0.5295701353747745,1.0897306338144416e+18,1.598843577109939e+18,0.2,0.2,0.0,0.0,0.2,0.0,0.4,0.2,0.0,0.0,0.0,0.0
1974,hosur-25-in,asia/kolkata,12.73647,77.83264,1.0,1.6000180461992783e+18,189501.0,1.586263462152106e+18,0.7852129318186712,1.586263462152106e+18,1.6000180461992783e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,houston-tx201-us,america/chicago,29.76328,-95.36327,0.0,1.5983715278164588e+18,2678344.0,7.567606969952541e+17,0.3745929950656007,7.567606969952541e+17,1.5983715278164588e+18,0.05926670015067805,0.07383224510296334,0.012054244098442994,0.013058764439979909,0.11903566047212456,0.0030135610246107484,0.026117528879959818,0.021597187343043698,0.03867403314917127,0.03063787041687594,0.03365143144148669,0.023103967855349072
1976,houston-tx201-us,america/chicago,29.76328,-95.36327,1.0,1.5982860739226056e+18,2678344.0,9.390994654726455e+17,0.8073020545577202,9.390994654726455e+17,1.5982860739226056e+18,0.06200527704485488,0.05013192612137203,0.021108179419525065,0.00395778364116095,0.15303430079155672,0.0,0.036939313984168866,0.0158311345646438,0.026385224274406333,0.021108179419525065,0.029023746701846966,0.09234828496042216
1977,hradec kralove-82-cz,europe/prague,50.20923,15.83277,0.0,1.5990825031461015e+18,180334.0,7.533205168548736e+17,0.3195169084483566,7.533205168548736e+17,1.5990825031461015e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,hradec kralove-82-cz,europe/prague,50.20923,15.83277,1.0,1.5984230936760566e+18,180334.0,1.5312653782817423e+18,0.8830746499421633,1.5312653782817423e+18,1.5984230936760566e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,hrodna-03-by,europe/minsk,53.6884,23.8258,0.0,1.5967801808987136e+18,317365.0,1.544258680681648e+18,0.4564724519737404,1.544258680681648e+18,1.5967801808987136e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,hrodna-03-by,europe/minsk,53.6884,23.8258,1.0,1.598292569259217e+18,317365.0,1.1944859537962025e+18,0.7318495489313177,1.1944859537962025e+18,1.598292569259217e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981,hsinchu-04hsz-tw,asia/taipei,24.80361,120.96861,0.0,1.597683736683525e+18,404109.0,7.339549403112983e+17,0.36649179046137625,7.339549403112983e+17,1.597683736683525e+18,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,hsinchu-04hsz-tw,asia/taipei,24.80361,120.96861,1.0,1.5971995126637745e+18,404109.0,1.1652691793186967e+18,0.7593202590437317,1.1652691793186967e+18,1.5971995126637745e+18,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,hua hin-57-th,asia/bangkok,12.57065,99.95876,0.0,1.5988591083576492e+18,117458.0,8.639420905532109e+17,0.32504141333569453,8.639420905532109e+17,1.5988591083576492e+18,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,hua hin-57-th,asia/bangkok,12.57065,99.95876,1.0,1.5979697009627292e+18,117458.0,4.709074572270589e+17,0.8973709312351343,4.709074572270589e+17,1.5979697009627292e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,huacho-15-pe,america/lima,-11.10667,-77.605,0.0,1.596608570795393e+18,148216.0,182157571.0,0.1116933205422085,182157571.0,1.596608570795393e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,hualian-04hua-tw,asia/taipei,23.97694,121.60444,0.0,1.598624485072128e+18,350468.0,598103381.5,0.3655571690856547,598103381.5,1.598624485072128e+18,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,huancayo-12-pe,america/lima,-12.06667,-75.23333,0.0,1.5994788184162304e+18,397714.0,304666448.5,0.23471857409045577,304666448.5,1.5994788184162304e+18,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,huancayo-12-pe,america/lima,-12.06667,-75.23333,1.0,1.5966755866252902e+18,397714.0,4.007629654002395e+17,0.8541920116004493,4.007629654002395e+17,1.5966755866252902e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,huanuco-10-pe,america/lima,-9.9329,-76.24153,0.0,1.5970466089017303e+18,147959.0,623523408.0,0.1015755838853229,623523408.0,1.5970466089017303e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,huauchinango-21-mx,america/mexico_city,20.18333,-98.05,0.0,1.597052116333489e+18,135121.0,6.184398340069372e+17,0.24925664596797378,6.184398340069372e+17,1.597052116333489e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,huauchinango-21-mx,america/mexico_city,20.18333,-98.05,1.0,1.5988657711781233e+18,135121.0,8.86074117748777e+17,0.7185774651145976,8.86074117748777e+17,1.5988657711781233e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,hubli-19-in,asia/kolkata,15.34776,75.13378,0.0,1.599805949380006e+18,1185874.0,2403413509.0,0.257194334712247,2403413509.0,1.599805949380006e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,hubli-19-in,asia/kolkata,15.34776,75.13378,1.0,1.5978876723387638e+18,1185874.0,7.086809146495876e+17,0.8723133872905905,7.086809146495876e+17,1.5978876723387638e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,huddersfield-engg8-gb,europe/london,53.64904,-1.78416,0.0,1.5984348844374602e+18,195210.0,5.4266430925136224e+17,0.3241690088476539,5.4266430925136224e+17,1.5984348844374602e+18,0.04195804195804196,0.06293706293706294,0.006993006993006993,0.0,0.16783216783216784,0.0,0.013986013986013986,0.006993006993006993,0.06293706293706294,0.013986013986013986,0.04195804195804196,0.0
1995,huddersfield-engg8-gb,europe/london,53.64904,-1.78416,1.0,1.5986528271407867e+18,195210.0,2.971774010986549e+17,0.8091140137466999,2.971774010986549e+17,1.5986528271407867e+18,0.17647058823529413,0.08823529411764706,0.0,0.0,0.23529411764705882,0.0,0.0,0.029411764705882353,0.029411764705882353,0.0,0.058823529411764705,0.0
1996,hue-66-vn,asia/ho_chi_minh,16.46667,107.6,0.0,1.59840619992486e+18,287217.0,7.602200838485283e+17,0.36153928978349076,7.602200838485283e+17,1.59840619992486e+18,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0
1997,hue-66-vn,asia/ho_chi_minh,16.46667,107.6,1.0,1.5978792394618593e+18,287217.0,1.4458018895625736e+18,0.7909095382954705,1.4458018895625736e+18,1.5978792394618593e+18,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,huehuetenango-08-gt,america/guatemala,15.31972,-91.47083,0.0,1.5984133572619397e+18,113510.0,3.8911355311681984e+17,0.5096247511511784,3.8911355311681984e+17,1.5984133572619397e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,huelva-51h-es,europe/madrid,37.25833,-6.95083,0.0,1.5987766228995756e+18,293566.0,1.1769618687757445e+18,0.4175043116487238,1.1769618687757445e+18,1.5987766228995756e+18,0.010526315789473684,0.03859649122807018,0.0,0.0,0.007017543859649123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,huelva-51h-es,europe/madrid,37.25833,-6.95083,1.0,1.598796422775868e+18,293566.0,1.2819055245023695e+18,0.7662281458042788,1.2819055245023695e+18,1.598796422775868e+18,0.0,0.06451612903225806,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,hull-engg6-gb,europe/london,53.7446,-0.33525,0.0,1.5984534579242363e+18,302296.0,4.7049046700650835e+17,0.28136833544318435,4.7049046700650835e+17,1.5984534579242363e+18,0.06651884700665188,0.06651884700665188,0.019955654101995565,0.017738359201773836,0.164079822616408,0.004434589800443459,0.03325942350332594,0.011086474501108648,0.037694013303769404,0.03547671840354767,0.08869179600886919,0.019955654101995565
2002,hull-engg6-gb,europe/london,53.7446,-0.33525,1.0,1.5983423712460273e+18,302296.0,4.0340685642831494e+17,0.8156972237651962,4.0340685642831494e+17,1.5983423712460273e+18,0.07142857142857142,0.07142857142857142,0.05357142857142857,0.017857142857142856,0.19642857142857142,0.017857142857142856,0.08928571428571429,0.0,0.0,0.017857142857142856,0.017857142857142856,0.03571428571428571
2003,hunedoara-21-ro,europe/bucharest,45.75,22.9,0.0,1.598071338798932e+18,173689.0,1.4078653214306734e+18,0.5906421289955011,1.4078653214306734e+18,1.598071338798932e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,huntsville-al089-us,america/chicago,34.73037,-86.5861,0.0,1.5983188639986138e+18,223043.0,6.417027321127282e+17,0.39313458114161476,6.417027321127282e+17,1.5983188639986138e+18,0.11363636363636363,0.045454545454545456,0.007575757575757576,0.015151515151515152,0.2196969696969697,0.0,0.030303030303030304,0.007575757575757576,0.10606060606060606,0.030303030303030304,0.03787878787878788,0.045454545454545456
2005,huntsville-al089-us,america/chicago,34.73037,-86.5861,1.0,1.598428221195501e+18,223043.0,1.1119321914670708e+18,0.8218657712896248,1.1119321914670708e+18,1.598428221195501e+18,0.5238095238095238,0.07142857142857142,0.0,0.0,0.19047619047619047,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.011904761904761904,0.05952380952380952
2006,hwasun-16-kr,asia/seoul,35.05944,126.985,0.0,1.597399458724442e+18,109823.0,1.366448642970919e+18,0.4680435355054367,1.366448642970919e+18,1.597399458724442e+18,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,hwasun-16-kr,asia/seoul,35.05944,126.985,1.0,1.5984386862387907e+18,109823.0,1.269414937803837e+18,0.7939982618174173,1.269414937803837e+18,1.5984386862387907e+18,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,hyderabad-02-in,asia/kolkata,17.37528,78.47444,0.0,1.5982792232680504e+18,5363046.0,7.8240135552766e+17,0.4683299420672221,7.8240135552766e+17,1.5982792232680504e+18,0.08608058608058608,0.08241758241758242,0.02197802197802198,0.01282051282051282,0.2032967032967033,0.0018315018315018315,0.038461538461538464,0.007326007326007326,0.05860805860805861,0.007326007326007326,0.023809523809523808,0.014652014652014652
2009,hyderabad-02-in,asia/kolkata,17.37528,78.47444,1.0,1.5983599407602102e+18,5363046.0,8.974479627673898e+17,0.8106751463436531,8.974479627673898e+17,1.5983599407602102e+18,0.0857843137254902,0.13725490196078433,0.01715686274509804,0.0196078431372549,0.2034313725490196,0.0024509803921568627,0.01715686274509804,0.007352941176470588,0.029411764705882353,0.007352941176470588,0.10049019607843138,0.031862745098039214
2010,hyderabad-05-pk,asia/karachi,25.39242,68.37366,0.0,1.5980670262228042e+18,1779127.0,1.0732834098294367e+18,0.4622695196777136,1.0732834098294367e+18,1.5980670262228042e+18,0.09836065573770492,0.06557377049180328,0.01639344262295082,0.0,0.13114754098360656,0.0,0.03278688524590164,0.01639344262295082,0.19672131147540983,0.0,0.11475409836065574,0.01639344262295082
2011,hyderabad-05-pk,asia/karachi,25.39242,68.37366,1.0,1.598000216515465e+18,1779127.0,9.388446238315055e+17,0.8356955668662025,9.388446238315055e+17,1.598000216515465e+18,0.12307692307692308,0.03076923076923077,0.03076923076923077,0.07692307692307693,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.046153846153846156,0.0
2012,hypaepa-35-tr,europe/istanbul,38.2278,27.96955,0.0,1.5971354798011136e+18,114373.0,1.1924888006919506e+18,0.42895604074475635,1.1924888006919506e+18,1.5971354798011136e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,hypaepa-35-tr,europe/istanbul,38.2278,27.96955,1.0,1.5983183791158423e+18,114373.0,8.43195978021606e+17,0.8683061718276633,8.43195978021606e+17,1.5983183791158423e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,iasi-23-ro,europe/bucharest,47.16667,27.6,0.0,1.5985072213148234e+18,318012.0,6.606446520148863e+16,0.5190972594051909,6.606446520148863e+16,1.5985072213148234e+18,0.03225806451612903,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.03225806451612903,0.0
2015,iasi-23-ro,europe/bucharest,47.16667,27.6,1.0,1.5994653818662167e+18,318012.0,7.177314349573192e+17,0.8871313531220554,7.177314349573192e+17,1.5994653818662167e+18,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,ibadan-32-ng,africa/lagos,7.38778,3.89639,0.0,1.5983310251518203e+18,3636569.0,8.09870762703536e+17,0.4156736987608149,8.09870762703536e+17,1.5983310251518203e+18,0.26540284360189575,0.04028436018957346,0.0071090047393364926,0.0071090047393364926,0.3293838862559242,0.0,0.04739336492890995,0.009478672985781991,0.037914691943127965,0.004739336492890996,0.12322274881516587,0.004739336492890996
2017,ibadan-32-ng,africa/lagos,7.38778,3.89639,1.0,1.5984963741612334e+18,3636569.0,7.959127111354772e+17,0.8186703062209466,7.959127111354772e+17,1.5984963741612334e+18,0.1144578313253012,0.018072289156626505,0.0,0.006024096385542169,0.39156626506024095,0.0,0.018072289156626505,0.006024096385542169,0.0783132530120482,0.006024096385542169,0.024096385542168676,0.018072289156626505
2018,ibague-28-co,america/bogota,4.43889,-75.23222,0.0,1.5981201798705638e+18,442604.0,2.4992377234608778e+17,0.34863495238141595,2.4992377234608778e+17,1.5981201798705638e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,ibague-28-co,america/bogota,4.43889,-75.23222,1.0,1.5983435448913224e+18,442604.0,1297943645.0,0.8452950135661724,1297943645.0,1.5983435448913224e+18,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,ibarra-11-ec,america/guayaquil,0.35,-78.11667,0.0,1.5977028713928886e+18,158452.0,4.645502039919381e+17,0.33353043383945413,4.645502039919381e+17,1.5977028713928886e+18,0.0,0.06521739130434782,0.021739130434782608,0.0,0.043478260869565216,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.06521739130434782,0.0
2021,ibarra-11-ec,america/guayaquil,0.35,-78.11667,1.0,1.5977974581250995e+18,158452.0,8.618339956052724e+17,0.8187996997609991,8.618339956052724e+17,1.5977974581250995e+18,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0
2022,ibiza-07pm-es,europe/madrid,38.90883,1.43296,0.0,1.598701690926224e+18,124021.0,1.2130388747711823e+18,0.5222111456250178,1.2130388747711823e+18,1.598701690926224e+18,0.029411764705882353,0.09803921568627451,0.0196078431372549,0.0392156862745098,0.23529411764705882,0.00980392156862745,0.058823529411764705,0.00980392156862745,0.0784313725490196,0.0784313725490196,0.0,0.00980392156862745
2023,ibiza-07pm-es,europe/madrid,38.90883,1.43296,1.0,1.5994431894038113e+18,124021.0,1.4118763455221e+18,0.814721744951675,1.4118763455221e+18,1.5994431894038113e+18,0.00847457627118644,0.00847457627118644,0.0,0.0,0.025423728813559324,0.0,0.00847457627118644,0.00847457627118644,0.0,0.0,0.0,0.0
2024,ica-11-pe,america/lima,-14.06528,-75.73083,0.0,1.598142911604048e+18,246844.0,1.4900701650227466e+18,0.3109200618291006,1.4900701650227466e+18,1.598142911604048e+18,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,ica-11-pe,america/lima,-14.06528,-75.73083,1.0,1.598055208520663e+18,246844.0,3657624797.0,0.7334501720893943,3657624797.0,1.598055208520663e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,ichinoseki-16-jp,asia/tokyo,38.91667,141.13333,0.0,1.598418491220848e+18,124251.0,7.945890755823076e+17,0.41195388927111953,7.945890755823076e+17,1.598418491220848e+18,0.013888888888888888,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
